name,url,description,found_by
kamibayashi/mastra_handson,https://github.com/kamibayashi/mastra_handson,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
skulitom/2dChem,https://github.com/skulitom/2dChem,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
hiimjayson/nomad,https://github.com/hiimjayson/nomad,"작업하기 좋은카페 ☕️ 모음 앱, Nomad 모노레포","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
LIT-Protocol/agent-wallet,https://github.com/LIT-Protocol/agent-wallet,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Altinity/clickhouse-grafana,https://github.com/Altinity/clickhouse-grafana,Altinity Grafana datasource plugin for ClickHouse®,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
jmbrittain25/orbit-transformer,https://github.com/jmbrittain25/orbit-transformer,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
rakki194/cringe.live,https://github.com/rakki194/cringe.live,The total sum of my website.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
mikopbx/Core,https://github.com/mikopbx/Core,"Main repository! MikoPBX - is free, easy to setup PBX for small business based on Asterisk 16 core","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
zaneriley/discord-cogs-for-small-servers,https://github.com/zaneriley/discord-cogs-for-small-servers,Discord cogs for Red focused on small servers / groups of friends,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
T1nker-1220/nichols-wed-blog,https://github.com/T1nker-1220/nichols-wed-blog,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
rubenfeurer/radio,https://github.com/rubenfeurer/radio,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
jmlweb/file-picker-demo,https://github.com/jmlweb/file-picker-demo,File Picker Demo,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
meeeeeooooowwwwwww/a,https://github.com/meeeeeooooowwwwwww/a,main website,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
jomyhuang/drawplay-1,https://github.com/jomyhuang/drawplay-1,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
TarushChaudhary/Scrapers-For-Media-Bias-Analysis,https://github.com/TarushChaudhary/Scrapers-For-Media-Bias-Analysis,Multiple types of scrapers to collect text from news articles,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
yejui626/ai-edu-companion,https://github.com/yejui626/ai-edu-companion,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
that-in-rust/vscode-lumos,https://github.com/that-in-rust/vscode-lumos,"A vs code extension that highlights Java, Rust code blocks in text files","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
PawanAK/TeleGage_LandingPage,https://github.com/PawanAK/TeleGage_LandingPage,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
chenqianhe/node-20-sentry-demo,https://github.com/chenqianhe/node-20-sentry-demo,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
bossjones/democracy-exe,https://github.com/bossjones/democracy-exe,"democracy_exe is an advanced, agentic Python application leveraging LangChain and LangGraph","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
parres-hq/whitenoise,https://github.com/parres-hq/whitenoise,Secure Messaging over Nostr,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
kdgs-develop/kdgs-admin-dashboard,https://github.com/kdgs-develop/kdgs-admin-dashboard,Next.js 14 Admin Dashboard for Kelowna and District Genealogical Society Built with the Next.js App Router,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
0xmrwn/mpvrs,https://github.com/0xmrwn/mpvrs,A Rust video player library using mpv via CLI and JSON IPC.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Tiryoh/docker-jekyll,https://github.com/Tiryoh/docker-jekyll,🐳 Dockerfile of jekyll/jekyll (unofficial),"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
zkemail/archive.zk.email,https://github.com/zkemail/archive.zk.email,"A repository to store historical, timestamped DKIM keys; and for anyone to upload their own. Basically https://archive.org for public key registries.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Pein2017/Dinov2,https://github.com/Pein2017/Dinov2,Fork the repository from DINOv2 by Facebook Research(https://github.com/facebookresearch/dinov2) and customized for downstream task.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
imchatkit/im-ai-server,https://github.com/imchatkit/im-ai-server,IM-AI-Server 是基于Java开发的企业级IM即时通讯系统，深度整合DeepSeek智能对话模型，具备完整的IM通信能力和AI交互功能。支持iOS、Android、Web等多端SDK快速接入，提供开箱即用的二次开发接口，满足企业高效集成与定制化需求。,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
yoavain/calendar-puzzle,https://github.com/yoavain/calendar-puzzle,Testing Cursor building a game,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
KspTooi/AetherCraft,https://github.com/KspTooi/AetherCraft,AetherCraft是一个基于SpringBoot 3.4.1开发的AI模型聊天和管理平台，提供了多模型聊天、用户权限控制等功能。,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Surfer12/cis240_main_m4,https://github.com/Surfer12/cis240_main_m4,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
primodiumxyz/empires,https://github.com/primodiumxyz/empires,"A fully onchain, turn-based, prediction market game, built with MUD & Phaser.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
qihangnet/ez-cli,https://github.com/qihangnet/ez-cli,"ez is an open-source command-line tool developed based on Deno, leveraging the power of artificial intelligence to provide convenient features for users.","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
kstrikis/MCPMonkey,https://github.com/kstrikis/MCPMonkey,MCPMonkey is an MCP server and Firefox extension so your AI agent can access your browser,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Haoke98/FlowPilot,https://github.com/Haoke98/FlowPilot,A net flow pilot in order to handle some proxy configuration automatically.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Rwizy/616161,https://github.com/Rwizy/616161,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Sasorishi/LessonSnap,https://github.com/Sasorishi/LessonSnap,LessonSummarizer is an AI-driven tool designed to efficiently summarize course materials and lessons. The application is built using Next.js for the front-end and Python for the back-end.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
dwarvesf/newsletter-digest,https://github.com/dwarvesf/newsletter-digest,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
GaryOcean428/Gary8,https://github.com/GaryOcean428/Gary8,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Nabla7/PacManGame,https://github.com/Nabla7/PacManGame,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
SnakeTuan/gemini-examples,https://github.com/SnakeTuan/gemini-examples,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
ilyasudakov/docs-parser,https://github.com/ilyasudakov/docs-parser,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
thrashr888/samuraidata-io,https://github.com/thrashr888/samuraidata-io,Samurai Data - AI dataset CMS,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
hietashika/hietashika-astro-template,https://github.com/hietashika/hietashika-astro-template,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
athesing-point/pdc-calcs,https://github.com/athesing-point/pdc-calcs,Code used for the calculators on point.com,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
steinarbragi/files-to-pinecone,https://github.com/steinarbragi/files-to-pinecone,"a python script that can convert a folder of mixed documents (pdfs, word, excel, etc.) into a pinecone index","code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
Tai-DucTran/religion-calendar-app,https://github.com/Tai-DucTran/religion-calendar-app,A mobile flutter religion apps in SEA,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
JohnPeng47/codesearch-backend,https://github.com/JohnPeng47/codesearch-backend,Backend for RTFS codesearch,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
moseoh/blog-code-example,https://github.com/moseoh/blog-code-example,Blog 포스팅용 예제 코드,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
lse-ds205/rag-fact-sheets,https://github.com/lse-ds205/rag-fact-sheets,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
IgorShadurin/crypto-memes,https://github.com/IgorShadurin/crypto-memes,,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
MA-FS/PMV-HV-Switching-Programs,https://github.com/MA-FS/PMV-HV-Switching-Programs,HV Switching Program Generator,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
jamie0walton/pymscada,https://github.com/jamie0walton/pymscada,A simple bus and shared value SCADA system with an angular html client,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
cypherkunp/ai,https://github.com/cypherkunp/ai,ai.devvrat.cc,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
patrickdwyer33/patrickdwyer.com,https://github.com/patrickdwyer33/patrickdwyer.com,This is a responsive CV website built from scratch using no pre-built libraries and industry best practices. It is written in semantic HTML and SCSS.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
AshesOfPhoenix/telepost,https://github.com/AshesOfPhoenix/telepost,A Telegram bot for posting and scheduling X and Threads posts.,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
arudhir/planter,https://github.com/arudhir/planter,Automated transcriptome assembly,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
lumpenspace/jamall,https://github.com/lumpenspace/jamall,it jams all the json you want to throw at a llama into yaml objects,"code_search: filename:.cursorignore (indexed desc), code_search: filename:.cursorignore (indexed asc)"
